Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
0.38559163647278805,2,0.3367304936966591,1,0.9852159573267425,4,3,4,0,0.6277642051253817,2,1,6,1,2,0.5573289590070996,0.32882154481736725,0.3333333333333333,0,0.40628891547976664,3,2,0,0.29997711353390266,0.5863729078337659,1,0.4086100528486662,0.48652451285631315,0.0,0.4714471644116613,0
0.8428321052329446,2,0.8323130230564348,1,0.9852159573267425,1,3,4,1,0.641780747305653,4,1,2,3,1,0.5009442599243759,0.07318544506275873,0.3333333333333333,1,0.0,3,3,3,0.7140045683788672,0.5863729078337659,3,0.8075603825162078,0.7249927338131055,0.5447473132194437,0.7198360429530328,0
0.4668742711931775,2,0.16857014663401348,1,1.0,4,1,3,0,0.28449153315535947,2,1,2,2,2,0.45454988860824486,0.6245916483944851,0.3333333333333333,0,0.2942745023857931,3,3,0,0.34462630236565955,0.5863729078337659,3,0.45847009917622533,0.2448744201139401,0.6503280962936053,0.0,0
0.7338824292628079,2,0.8949921131978035,1,0.4851401467594315,3,3,2,0,0.015365998159247884,3,5,5,4,0,0.9900474828303683,0.08747227846717856,0.0,1,0.40628891547976664,3,4,1,0.7667323423581214,0.7537023469282028,2,0.8367293092974969,0.6792984771281727,0.0,0.8016666688070073,0
0.6101871344330334,2,0.30918373320220544,0,0.0,3,0,3,1,0.10653448177207836,4,1,1,3,1,0.45546809375413844,0.21465424034711186,0.3333333333333333,0,0.2942745023857931,3,4,1,0.38444046086622075,0.3605271030785873,4,0.5012245859729352,0.6264030297729014,0.723835364047014,0.0,0
0.29610935412901496,1,0.23444402541370707,1,0.14914870696627042,3,1,1,1,0.40053440953472486,3,1,6,1,1,0.3254955812217144,0.6034458651149731,0.8164965809277259,1,0.40628891547976664,3,2,1,0.34462630236565955,0.3605271030785873,3,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,1
0.6533140957264987,1,0.42130261574976624,2,0.3854463751436099,4,1,4,1,0.26985262912360575,2,3,7,1,1,0.8546084079063991,0.896139060838229,0.7453559924999299,1,0.8643870682841204,4,3,1,0.7140045683788672,0.3605271030785873,3,0.7755855932118069,0.8901529357027609,0.0,0.8692148474483936,0
0.7529615981207756,2,0.15480812518408937,1,0.14914870696627042,3,1,2,0,0.9319556708777396,2,1,6,3,2,0.36919297137605156,0.22183550735795768,0.3333333333333333,0,0.40628891547976664,3,4,0,0.0,0.5863729078337659,3,0.0,0.0,0.0,0.0,0
0.771651870460476,1,0.7265973498781025,1,0.8086840430352656,1,3,1,0,0.8085142664224719,3,3,0,3,1,0.8558365804947172,0.3503547533155673,0.7453559924999299,0,0.0,3,4,0,0.8450114911742019,0.5863729078337659,2,0.16924600772686804,0.2448744201139401,0.0,0.23159972256771172,0
0.3567581713863315,0,0.9258005152659471,1,0.9216313511433328,2,5,2,1,0.613727582970217,2,3,0,1,2,0.807829691524999,0.489147333857199,0.3333333333333333,0,0.16096982829856898,3,1,0,0.4843653196000037,0.3605271030785873,2,0.6022934812905385,0.6792984771281727,0.0,0.7629142499894663,1
0.5172253842369607,2,0.08619587600910869,1,0.14914870696627042,4,3,4,1,0.9592172485106579,4,1,6,4,1,0.4667642490816739,0.19423290115861916,0.0,1,0.40628891547976664,3,1,3,0.34462630236565955,0.5863729078337659,3,0.4086100528486662,0.0,0.0,0.23159972256771172,0
0.9247306493839766,1,0.037690727212895736,1,0.8086840430352656,4,3,3,1,0.47218426985648887,3,2,0,2,1,0.7217616696906486,0.5140918122053206,0.5773502691896257,1,0.40628891547976664,3,4,2,0.6555546393565684,0.5863729078337659,3,0.5387092689173429,0.6792984771281727,0.7789627727958692,0.6713068087831271,0
0.043038002098790606,2,0.16674787743639008,1,0.9382565467467164,3,1,2,0,0.40053440953472486,4,1,6,4,2,0.47445931712778133,0.8111872399025805,0.3333333333333333,1,0.16096982829856898,3,4,0,0.0,0.3605271030785873,3,0.0,0.0,0.0,0.0,0
0.4668742711931775,2,0.30440029872693325,1,0.0,3,3,1,1,0.045944614526807426,3,2,4,4,1,0.7114105484689333,0.4298145766371507,0.3333333333333333,1,0.9035257389118705,4,2,1,0.4536647081213162,0.5863729078337659,3,0.5721230700883236,0.7249927338131055,0.8223742918672109,0.7198360429530328,0
0.6533140957264987,0,0.4810476696936765,1,0.564662473227541,4,4,3,1,0.7393584458740842,3,2,2,3,0,0.5738916916389858,0.8739888089372206,0.5773502691896257,0,0.0,3,3,2,0.5130335995887932,0.3605271030785873,4,0.5387092689173429,0.6792984771281727,0.0,0.6713068087831271,0
0.4135181125688874,2,0.9072398307135879,2,0.32335692379886977,2,3,3,0,0.48644030191825527,2,2,7,2,0,0.6609098542512211,0.761238311491802,0.3333333333333333,1,0.16096982829856898,3,2,3,0.5130335995887932,0.7537023469282028,2,0.6298163683670036,0.7249927338131055,0.37239413927865583,0.6713068087831271,0
0.1605986332147311,2,0.44821106812635436,1,0.24775682205471394,1,1,2,0,0.06116068488245996,3,2,4,3,1,0.5899235858043941,0.39445439160951956,0.0,1,0.7720064314322386,3,1,1,0.24872489625691704,0.5863729078337659,4,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,1
0.807929241796006,2,0.9847418790742671,1,0.8492073755362202,4,3,4,1,0.3136764626322741,3,1,6,3,1,0.36654757478908806,0.19210806756367435,0.6666666666666666,0,0.6547368001061216,3,1,2,0.5654168120152979,0.3605271030785873,2,0.0,0.0,0.0,0.0,0
0.7529615981207756,0,0.8251227729703371,1,0.14914870696627042,2,3,1,1,0.5148818878662137,2,4,3,4,1,0.9635450165822288,0.7853641531404704,1.0,0,0.9388449817376632,4,4,1,0.7497083827434787,0.0,3,0.8075603825162078,0.7249927338131055,0.9345270414388372,0.7198360429530328,0
0.8928335954485438,2,0.7489776984788776,1,0.24775682205471394,4,3,3,1,0.22574143434765148,3,4,5,3,1,0.97335100471334,0.8042387339185725,0.5773502691896257,1,0.5835659686529198,3,4,3,0.7321470636577442,0.887703117902555,2,0.4086100528486662,0.386619330399842,0.0,0.3708816818960945,0
0.5649032812590571,1,0.3924171728297764,2,0.24775682205471394,4,3,1,1,0.26985262912360575,2,3,7,4,1,0.8352732667901481,0.27310575064848086,0.6666666666666666,0,0.0,3,1,1,0.6345097876963278,0.3605271030785873,3,0.6785903763517778,0.7652011898250674,0.0,0.8692148474483936,0
0.38559163647278805,1,0.579339586447665,1,0.0,4,1,2,1,0.6697547813992731,1,1,6,4,0,0.43874861072355564,0.73341198027637,0.3333333333333333,0,0.7170475029864036,3,4,1,0.4843653196000037,0.887703117902555,3,0.6022934812905385,0.6792984771281727,0.37239413927865583,0.7198360429530328,0
0.771651870460476,2,0.7071512642085295,1,0.5268350727502862,4,1,4,0,0.641780747305653,2,2,6,1,0,0.6228447012870681,0.8046799380651641,0.9428090415820634,1,0.9388449817376632,4,1,3,0.6952310932871408,0.3605271030785873,3,0.7401734390604967,0.8901529357027609,0.0,0.6713068087831271,0
0.674133389037368,2,0.39838836291617674,1,0.4851401467594315,2,3,4,0,0.18132161437523686,3,2,4,3,2,0.6483831883627698,0.8829627395148271,0.8164965809277259,0,0.40628891547976664,3,2,0,0.4205352031037301,1.0,3,0.16924600772686804,0.2448744201139401,0.37239413927865583,0.0,0
0.674133389037368,2,0.9200134171699746,2,0.8492073755362202,2,2,2,0,0.5855928564860823,3,1,8,2,2,0.4917825244930718,0.8282911956188982,0.3333333333333333,1,0.9035257389118705,4,4,0,0.24872489625691704,0.887703117902555,2,0.34861397859762394,0.386619330399842,0.0,0.23159972256771172,1
0.8764645030146618,1,0.21730947706233616,1,0.9852159573267425,2,3,4,0,0.4292701156326546,4,4,4,3,1,0.9108048007225253,0.3822272244632924,0.4714045207910317,1,0.0,3,2,1,0.7832577180455765,0.5863729078337659,2,0.4086100528486662,0.386619330399842,0.0,0.23159972256771172,0
0.8598010802454459,1,0.9773676078316748,1,0.0,4,3,1,0,0.0,2,3,0,1,2,0.7666305491129286,0.961715068920162,0.5773502691896257,0,0.8208030108384925,4,3,0,0.7667323423581214,0.0,2,0.6785903763517778,0.8630294326640156,0.9537679660254019,0.7198360429530328,0
0.29610935412901496,2,0.9205926596556521,1,0.9382565467467164,3,1,1,1,0.26985262912360575,1,1,2,3,2,0.3725111447029228,0.41671695543204645,0.3333333333333333,0,0.16096982829856898,3,3,0,0.0,0.3605271030785873,2,0.0,0.0,0.0,0.0,1
0.5649032812590571,2,0.8022197674670588,2,0.14914870696627042,4,1,3,1,0.5855928564860823,3,1,8,4,2,0.42799889794150303,0.6639452323432986,0.5773502691896257,1,0.8643870682841204,4,4,0,0.38444046086622075,0.5863729078337659,2,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,0
0.6101871344330334,2,0.8161066591696682,1,1.0,1,3,2,1,0.5855928564860823,3,2,0,1,1,0.7344492630609363,0.44919889551730985,0.8819171036881969,1,0.7720064314322386,3,2,0,0.6555546393565684,0.3605271030785873,3,0.0,0.0,0.0,0.0,1
0.44059497780444046,1,0.5174139624556247,2,0.14914870696627042,4,4,4,1,0.3572315697740245,3,2,7,1,2,0.6680837729731905,0.8240511396709053,0.8819171036881969,0,0.2942745023857931,3,4,0,0.4843653196000037,0.5863729078337659,3,0.4086100528486662,0.2448744201139401,0.0,0.3708816818960945,0
0.7338824292628079,2,0.9954871175733305,2,0.0,5,2,2,0,0.6557775090252854,3,2,7,1,0,0.6749881534583597,0.11283580992975331,0.7453559924999299,1,0.8643870682841204,4,3,1,0.4536647081213162,0.3605271030785873,2,0.34861397859762394,0.386619330399842,0.0,0.3708816818960945,0
0.4135181125688874,2,0.36218248418727295,2,0.970016363838452,5,2,3,1,0.9864201456514007,3,2,7,4,0,0.6664698915074805,0.9449785788296751,0.8819171036881969,0,0.9388449817376632,4,4,1,0.4843653196000037,0.3605271030785873,2,0.5387092689173429,0.6792984771281727,0.8223742918672109,0.6713068087831271,0
0.44059497780444046,1,0.7427822268886589,2,0.0,3,1,4,0,0.3572315697740245,3,1,8,2,2,0.37407035339497163,0.32134506644073035,0.3333333333333333,1,0.0,3,1,0,0.18777405224409327,0.3605271030785873,4,0.27290280744439815,0.2448744201139401,0.37239413927865583,0.23159972256771172,1
0.326954238314471,2,0.037690727212895736,1,0.7870970039791425,4,1,4,0,0.3136764626322741,3,1,6,3,2,0.38956391148602343,0.9580291148531214,0.3333333333333333,1,0.2942745023857931,3,4,0,0.4205352031037301,0.3605271030785873,3,0.5387092689173429,0.2448744201139401,0.8223742918672109,0.6713068087831271,1
0.3567581713863315,2,0.9745264804858246,1,0.14914870696627042,1,1,1,1,0.543232154134545,2,1,6,2,1,0.4987104090218146,0.7664479536109781,0.0,0,0.6547368001061216,3,1,0,0.34462630236565955,0.3605271030785873,1,0.4086100528486662,0.386619330399842,0.0,0.4714471644116613,0
0.23097309673418875,2,0.8317145971333446,1,0.7870970039791425,1,3,4,0,0.16644229952533263,2,2,4,3,0,0.6057420553606416,0.9074250888773655,0.3333333333333333,0,0.5015950351989389,3,2,2,0.29997711353390266,1.0,3,0.34861397859762394,0.2448744201139401,0.5447473132194437,0.23159972256771172,0
0.8428321052329446,2,0.2224801363409949,1,0.0,3,3,3,1,0.8085142664224719,2,1,2,3,1,0.5486330552759924,0.08047940054030725,0.4714045207910317,0,0.5015950351989389,3,4,1,0.29997711353390266,0.3605271030785873,2,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,0
0.6320068111819714,2,0.9043285997805975,2,0.32335692379886977,4,1,4,0,0.25518181756023894,2,2,7,3,1,0.6987035265093517,0.5752015596376187,0.6666666666666666,0,0.40628891547976664,3,3,1,0.6555546393565684,0.0,4,0.7209172799860069,0.8334973733196519,0.723835364047014,0.7629142499894663,0
0.4135181125688874,0,0.6276169437566704,1,0.564662473227541,2,3,3,0,0.613727582970217,3,2,4,3,2,0.6283356487678944,0.5088737191149433,0.8819171036881969,1,0.7170475029864036,3,3,0,0.4843653196000037,0.5863729078337659,3,0.5387092689173429,0.48652451285631315,0.0,0.6713068087831271,0
0.4135181125688874,2,0.6098958672343466,1,0.0,1,1,4,1,0.3716931220418104,2,2,2,4,1,0.6559421806907828,0.6274900199284491,0.3333333333333333,1,0.16096982829856898,3,3,2,0.4843653196000037,0.0,2,0.6022934812905385,0.7249927338131055,0.5447473132194437,0.0,0
0.38559163647278805,2,0.6995790485037906,2,0.3854463751436099,3,3,1,1,0.1961639501073963,2,2,7,2,0,0.5911885883812928,0.076557263887883,0.3333333333333333,1,0.2942745023857931,3,2,1,0.4843653196000037,0.5863729078337659,2,0.6022934812905385,0.0,0.0,0.7629142499894663,0
0.985423494746112,0,0.9568502358329035,0,0.14914870696627042,4,0,3,0,0.030680275381826494,2,5,3,4,1,0.9878142271490127,0.8348059771395383,1.0,0,0.8643870682841204,4,4,1,0.8736420461094536,0.5863729078337659,3,0.27290280744439815,0.2448744201139401,0.37239413927865583,0.23159972256771172,0
0.5649032812590571,0,0.30440029872693325,1,0.5268350727502862,3,1,1,0,0.48644030191825527,4,3,5,1,1,0.8818589802237469,0.781017059950036,1.0,0,0.40628891547976664,3,1,1,0.4843653196000037,0.3605271030785873,3,0.5387092689173429,0.6792984771281727,0.0,0.5504638514341279,0
0.38559163647278805,2,0.6451872930117318,1,0.5993566039314299,3,1,4,0,0.8909502731724862,2,1,6,1,2,0.3912008904365347,0.4542402944217162,0.8164965809277259,1,0.8208030108384925,4,3,0,0.18777405224409327,0.887703117902555,3,0.0,0.0,0.0,0.0,1
0.4135181125688874,1,0.321062542829615,2,0.6613625328798755,4,1,2,1,0.641780747305653,2,1,8,1,1,0.3236704352053348,0.5706807140375227,0.3333333333333333,0,0.7170475029864036,3,3,1,0.0,0.3605271030785873,4,0.0,0.0,0.0,0.0,1
0.8428321052329446,2,0.9750949234400644,1,0.6314546847375082,3,1,3,0,0.3427420027055397,3,5,3,2,2,0.9992574010114232,0.6658183921441152,0.5773502691896257,0,0.5015950351989389,3,2,0,0.7321470636577442,0.887703117902555,3,0.4086100528486662,0.48652451285631315,0.6503280962936053,0.4714471644116613,0
0.5878287615873572,2,0.7159537589559514,1,0.0,2,3,3,0,0.7670728265133125,2,1,6,1,1,0.5692057355039051,0.7242385462637686,0.4714045207910317,0,0.40628891547976664,3,1,1,0.6555546393565684,0.3605271030785873,2,0.27290280744439815,0.0,0.0,0.23159972256771172,0
0.6101871344330334,2,0.6079172924055466,1,0.9382565467467164,2,1,1,0,0.7393584458740842,2,3,5,2,1,0.8888458079606139,0.990752333120336,0.5773502691896257,0,0.6547368001061216,3,3,1,0.6952310932871408,0.3605271030785873,3,0.6022934812905385,0.7249927338131055,0.0,0.0,0
0.674133389037368,0,0.16857014663401348,2,0.5993566039314299,2,1,4,1,0.38612722162581536,3,2,7,4,2,0.7146183510403219,0.531043035678487,0.8819171036881969,0,0.40628891547976664,3,4,0,0.6345097876963278,0.5863729078337659,3,0.700446939104748,0.386619330399842,0.0,0.8016666688070073,0
0.38559163647278805,2,0.42862106663661004,1,0.32335692379886977,3,5,4,0,0.8772509475054128,2,1,6,1,0,0.33875922620219256,0.3938266005089558,0.3333333333333333,0,0.2942745023857931,3,3,1,0.0,0.3605271030785873,3,0.0,0.0,0.0,0.0,0
0.7529615981207756,2,0.39838836291617674,1,0.5268350727502862,4,4,4,1,0.6557775090252854,3,2,6,4,1,0.5492837809088797,0.36298509836103887,1.0,0,0.40628891547976664,3,1,2,0.5399719465131947,0.5863729078337659,3,0.6022934812905385,0.7652011898250674,0.8873634525761457,0.7198360429530328,0
0.3567581713863315,0,0.020919702045008065,2,0.32335692379886977,3,3,2,1,0.1961639501073963,3,2,7,3,1,0.5938557939878013,0.3451227338745193,0.3333333333333333,0,0.5015950351989389,3,2,0,0.29997711353390266,0.5863729078337659,4,0.4086100528486662,0.48652451285631315,0.0,0.4714471644116613,0
0.38559163647278805,2,0.03878981233158771,1,0.0,3,1,1,1,0.8498048794355303,3,2,0,1,1,0.670427012359875,0.22528800036205768,0.0,0,0.16096982829856898,3,1,1,0.34462630236565955,0.887703117902555,2,0.4086100528486662,0.386619330399842,0.0,0.23159972256771172,0
0.6944873694207843,2,0.33750894767486933,1,0.14914870696627042,2,3,4,1,0.07633005252643532,3,4,3,1,1,0.974321188990638,0.5680008920219982,0.0,0,0.6547368001061216,3,4,1,0.7667323423581214,0.5863729078337659,3,0.8367293092974969,0.6264030297729014,0.9708546002244068,0.6713068087831271,0
0.807929241796006,2,0.5174139624556247,1,0.0,3,1,4,1,0.6697547813992731,2,5,5,4,2,0.981330628298414,0.3394790043709991,0.8164965809277259,0,0.16096982829856898,3,3,0,0.7993190077200449,0.5863729078337659,4,0.0,0.0,0.0,0.0,0
0.08402608329257966,1,0.622382236069579,1,0.438532872985384,3,1,4,0,0.5290682435247483,2,1,2,4,2,0.46600825099127263,0.762032557628175,0.3333333333333333,1,0.7170475029864036,3,2,0,0.0,0.887703117902555,3,0.0,0.0,0.0,0.0,1
0.44059497780444046,2,0.8721006656083007,1,0.564662473227541,1,1,3,1,0.045944614526807426,3,3,4,2,0,0.8586639039451267,0.5678120315684551,0.3333333333333333,0,1.0,4,4,1,0.5654168120152979,1.0,4,0.6785903763517778,0.7249927338131055,0.0,0.7198360429530328,0
0.674133389037368,0,0.40062131035505,0,0.32335692379886977,3,0,3,1,0.4435996202382504,1,2,1,2,1,0.7237930566776463,0.7966923662757285,0.8164965809277259,0,0.7720064314322386,3,2,1,0.4843653196000037,0.7537023469282028,3,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,0
0.38559163647278805,2,0.24121927528964304,0,0.6893947684423554,3,0,1,1,0.38612722162581536,2,1,1,1,0,0.3797197797894345,0.06511535766636581,0.6666666666666666,1,0.5015950351989389,3,4,3,0.24872489625691704,0.5863729078337659,3,0.16924600772686804,0.2448744201139401,0.37239413927865583,0.0,1
0.6944873694207843,2,0.4697003435396493,2,0.32335692379886977,4,2,2,1,0.22574143434765148,3,2,7,1,2,0.6576897879998764,0.01024904273737473,0.8819171036881969,0,0.2942745023857931,3,4,0,0.4536647081213162,0.5863729078337659,4,0.45847009917622533,0.48652451285631315,0.0,0.5504638514341279,0
0.5649032812590571,2,0.7797176258009673,2,0.6314546847375082,4,2,2,0,1.0,2,2,7,4,1,0.7335485777671735,0.5668674509813434,0.6666666666666666,0,0.2942745023857931,3,1,1,0.4205352031037301,0.3605271030785873,2,0.45847009917622533,0.386619330399842,0.0,0.0,0
0.3567581713863315,2,0.9887051211711125,1,0.764500998350571,2,3,2,1,0.5573739894434419,4,2,0,1,2,0.6862516289936611,0.15584890559020206,0.0,0,0.7720064314322386,3,3,0,0.4536647081213162,0.3605271030785873,3,0.5387092689173429,0.386619330399842,0.0,0.6713068087831271,0
0.4668742711931775,2,0.6824475804829031,2,0.0,2,1,1,1,0.06116068488245996,1,2,7,2,2,0.7370868901745027,0.48092404365814634,0.8164965809277259,0,0.5015950351989389,3,2,0,0.4843653196000037,0.3605271030785873,3,0.0,0.0,0.0,0.0,1
0.5649032812590571,2,0.9171154207792817,1,0.9543734772435304,4,1,1,1,0.7254745244648361,3,2,0,3,1,0.6689437880988685,0.28101321947598057,0.8164965809277259,0,0.40628891547976664,3,2,2,0.4843653196000037,0.3605271030785873,2,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,0
0.6944873694207843,2,0.10617966699371889,1,0.0,4,1,2,0,0.9319556708777396,3,1,2,1,0,0.4180314880772755,0.7863215401538608,0.5773502691896257,0,0.5835659686529198,3,2,1,0.4205352031037301,0.887703117902555,3,0.4086100528486662,0.2448744201139401,0.0,0.23159972256771172,0
0.7143971518553851,2,0.7265973498781025,2,0.764500998350571,3,2,4,0,0.7254745244648361,3,4,3,4,1,0.9539809404337554,0.295729020755057,0.7453559924999299,1,0.9035257389118705,4,3,1,0.7497083827434787,0.5863729078337659,3,0.7583569287668387,0.8901529357027609,0.0,0.7629142499894663,0
0.5649032812590571,2,0.38416652027963905,2,0.14914870696627042,4,1,3,0,0.3136764626322741,3,2,8,4,2,0.6148724159580077,0.2819239981025692,0.5773502691896257,0,0.5015950351989389,3,3,0,0.6555546393565684,0.3605271030785873,2,0.6785903763517778,0.6792984771281727,0.7789627727958692,0.6713068087831271,0
0.26414495390989456,0,0.48950823367685714,1,0.3854463751436099,2,1,2,1,0.794717500452851,4,2,0,1,0,0.5759936570851956,0.7132316609800752,0.3333333333333333,0,0.16096982829856898,3,4,2,0.34462630236565955,0.3605271030785873,3,0.45847009917622533,0.386619330399842,0.0,0.5504638514341279,0
0.5649032812590571,0,0.7705364708777847,1,0.9216313511433328,4,1,2,0,0.25518181756023894,3,2,2,2,1,0.6869409285601975,0.2583832830109366,0.8819171036881969,0,0.5015950351989389,3,3,1,0.5130335995887932,0.5863729078337659,3,0.5721230700883236,0.7249927338131055,0.0,0.7198360429530328,0
0.5649032812590571,1,0.9836085605052246,2,0.6314546847375082,2,5,2,0,0.8909502731724862,3,3,7,4,1,0.8362928439618607,0.8691265025247917,0.0,0,0.40628891547976664,3,3,1,0.4843653196000037,1.0,3,0.5721230700883236,0.6792984771281727,0.37239413927865583,0.7198360429530328,0
0.6101871344330334,1,0.821520125235326,1,0.0,3,1,4,1,0.8635358806927956,3,2,6,4,1,0.6310353253466214,0.38795431906595357,0.8819171036881969,0,0.5015950351989389,3,4,2,0.6952310932871408,0.7537023469282028,4,0.6785903763517778,0.8334973733196519,0.37239413927865583,0.7629142499894663,0
0.49240333871611686,2,0.8269222101436864,1,0.0,4,4,3,1,1.0,2,1,6,1,2,0.44951298323155164,0.07558745366507516,0.5773502691896257,1,0.0,3,2,0,0.34462630236565955,0.0,3,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,0
0.7529615981207756,1,0.8275217440194635,1,0.4851401467594315,4,1,1,1,0.6837128474862441,4,2,4,3,1,0.72397272194668,0.17084820748945664,0.6666666666666666,0,0.6547368001061216,3,4,1,0.4536647081213162,0.0,3,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,0
0.326954238314471,2,0.369802179610235,2,0.14914870696627042,2,3,1,0,0.8498048794355303,4,2,7,3,2,0.7269162171402819,0.9999367562667741,0.0,0,0.40628891547976664,3,2,0,0.4536647081213162,0.887703117902555,2,0.5387092689173429,0.6792984771281727,0.0,0.6713068087831271,0
0.5172253842369607,2,0.5685985202677318,2,0.9216313511433328,4,3,1,0,0.15152500790915635,2,2,7,2,2,0.621731523839447,0.2989204317006665,0.0,1,0.9388449817376632,4,3,0,0.6345097876963278,0.3605271030785873,4,0.7209172799860069,0.7652011898250674,0.912623981097957,0.8016666688070073,1
0.38559163647278805,2,0.903745988439748,1,0.14914870696627042,3,1,3,1,0.6697547813992731,3,1,6,2,1,0.4363785434602452,0.16261434684411077,0.0,0,0.9388449817376632,4,4,1,0.34462630236565955,0.5863729078337659,3,0.4086100528486662,0.48652451285631315,0.0,0.4714471644116613,0
0.4668742711931775,2,0.7631665785423579,2,0.438532872985384,4,3,2,1,0.8222942773605343,3,2,7,3,2,0.6488198892076316,0.9134256289838479,0.3333333333333333,0,0.5835659686529198,3,1,0,0.5399719465131947,0.0,3,0.6298163683670036,0.7249927338131055,0.723835364047014,0.6713068087831271,0
0.771651870460476,2,0.28750854491828387,2,0.24775682205471394,1,2,1,1,0.3282238363732851,3,4,3,3,1,0.9719149932143267,0.6126987425708823,0.5773502691896257,0,0.16096982829856898,3,4,1,0.7667323423581214,0.5863729078337659,3,0.6551354682739419,0.7652011898250674,0.6503280962936053,0.7629142499894663,0
0.6320068111819714,2,0.6380468220168422,2,0.3854463751436099,3,5,4,1,0.38612722162581536,3,2,8,4,1,0.334269077273877,0.07535906039405835,0.5773502691896257,0,0.40628891547976664,3,3,1,0.6952310932871408,1.0,4,0.0,0.0,0.0,0.0,1
0.7338824292628079,2,0.03878981233158771,1,0.9852159573267425,3,1,4,1,0.030680275381826494,3,4,5,1,1,0.957513764785892,0.839898961356378,0.5773502691896257,0,0.2942745023857931,3,3,1,0.7832577180455765,0.0,4,0.8075603825162078,0.6264030297729014,0.9861678724763987,0.9999999999999999,0
0.6533140957264987,2,0.1998762350656358,1,0.438532872985384,3,1,2,0,0.6557775090252854,3,4,4,3,2,0.910630547947239,0.7820103777261912,0.8819171036881969,0,0.5015950351989389,3,3,0,0.7497083827434787,0.5863729078337659,3,0.8075603825162078,0.6264030297729014,0.723835364047014,0.8990667687365558,0
0.9247306493839766,2,0.7778841435800794,2,0.8086840430352656,5,1,1,0,0.7670728265133125,3,4,3,2,2,0.9640928691942108,0.3882064692156125,0.5773502691896257,0,0.9388449817376632,4,4,0,0.9646124754357817,0.3605271030785873,3,0.6022934812905385,0.7652011898250674,0.8223742918672109,0.6713068087831271,0
0.674133389037368,1,0.6019698635577319,1,0.564662473227541,3,3,1,1,0.5006727054287982,3,5,5,3,0,0.9939995440561589,0.09783365374956313,0.4714045207910317,0,0.6547368001061216,3,2,1,0.7321470636577442,0.3605271030785873,4,0.7755855932118069,0.9603209795461809,0.0,0.8369005063545877,0
0.7143971518553851,2,0.929267118812055,2,0.564662473227541,3,2,1,0,0.794717500452851,1,2,7,3,2,0.6688865522257466,0.3719800427522062,0.9428090415820634,0,0.2942745023857931,3,2,0,0.38444046086622075,0.3605271030785873,2,0.34861397859762394,0.386619330399842,0.0,0.3708816818960945,1
0.6101871344330334,2,0.3123624504141871,2,0.764500998350571,3,1,2,0,0.8635358806927956,3,2,7,2,2,0.5920546065212449,0.6414119323240737,0.4714045207910317,0,0.16096982829856898,3,2,0,0.4205352031037301,0.887703117902555,4,0.27290280744439815,0.2448744201139401,0.0,0.23159972256771172,0
0.38559163647278805,2,0.30519882911025553,2,0.564662473227541,3,2,2,0,0.3282238363732851,1,1,8,2,2,0.4442494233658554,0.5767061699124902,0.3333333333333333,0,0.2942745023857931,3,3,0,0.1107702807823778,0.5863729078337659,3,0.16924600772686804,0.2448744201139401,0.37239413927865583,0.23159972256771172,1
0.29610935412901496,2,0.473254678188069,1,0.4851401467594315,3,4,3,1,1.0,4,1,2,1,2,0.5379960731537476,0.8897395357675352,0.0,0,0.16096982829856898,3,4,0,0.4205352031037301,0.3605271030785873,3,0.5012245859729352,0.6792984771281727,0.0,0.6713068087831271,0
0.7529615981207756,2,0.09825569241360821,1,0.438532872985384,4,4,4,1,0.3282238363732851,3,3,5,1,1,0.9107699639691731,0.5930691887524802,0.6666666666666666,1,0.40628891547976664,3,2,0,0.6555546393565684,0.5863729078337659,4,0.0,0.0,0.0,0.0,0
0.5172253842369607,2,0.799796853642101,1,0.0,2,3,1,1,0.918302452316519,3,2,4,2,1,0.6018425219467112,0.6902741449144131,0.3333333333333333,0,0.5015950351989389,3,3,0,0.29997711353390266,0.3605271030785873,3,0.4086100528486662,0.2448744201139401,0.0,0.3708816818960945,0
0.6101871344330334,1,0.5021211485896315,1,0.4851401467594315,3,1,4,1,0.40053440953472486,4,1,6,3,0,0.4230577590182545,0.6183039897488604,0.3333333333333333,0,0.0,3,4,3,0.24872489625691704,0.3605271030785873,3,0.34861397859762394,0.2448744201139401,0.0,0.3708816818960945,0
0.9247306493839766,2,0.0105778946096865,2,0.0,2,1,1,1,0.5855928564860823,3,3,7,4,1,0.8489321977462687,0.7029154062856269,0.5773502691896257,0,0.40628891547976664,3,4,1,0.7832577180455765,0.7537023469282028,3,0.0,0.0,0.0,0.0,0
